0.03,0.02,0.5,1
3.9,-3.8,0.0
3.9,-3.8,0.0
3.9,-3.8,0.0
3.9,-3.8,0.0
3.9,-3.8,0.0
3.9,-3.8,0.0
3.9,-3.8,0.0
3.9,-3.8,0.0
3.9,-3.8,0.0
3.9001231146184057,-3.7988934804345753,0.0
3.9001231146184057,-3.7988934804345753,0.0
3.9001231146184057,-3.7988934804345753,0.0
3.9001231146184057,-3.7988934804345753,0.0
3.9002465316368564,-3.797787263269196,0.0
3.9002465316368564,-3.797787263269196,0.0
3.9002465316368564,-3.797787263269196,0.0
3.9003702510553526,-3.7966813485038613,0.0
3.9003702510553526,-3.7966813485038613,0.0
3.900494272873894,-3.7955757361385722,0.0
3.90061859709248,-3.7944704261733286,0.0
3.90061859709248,-3.7944704261733286,0.0
3.9007432237111117,-3.79336541860813,0.0
3.900868152729789,-3.7922607134429764,0.0
3.900868152729789,-3.7922607134429764,0.0
3.900993384148511,-3.7911563106778683,0.0
3.901118917967278,-3.790052210312805,0.0
3.9012447541860906,-3.7889484123477875,0.0
3.901370892804948,-3.7878449167828148,0.0
3.901497333823851,-3.7867417236178875,0.0
3.9016240772427992,-3.7856388328530053,0.0
3.9017511230617927,-3.7845362444881685,0.0
3.901878471280831,-3.7834339585233767,0.0
3.902134074919044,-3.7812302937939286,0.0
3.9022623303382185,-3.7801289150292727,0.0
3.902390888157438,-3.779027838664662,0.0
3.9025197483767022,-3.777927064700096,0.0
3.902778376015367,-3.7757264239711,0.0
3.902908143434767,-3.77462655720667,0.0
3.9031685854737033,-3.7724277308779457,0.0
3.9032992600932395,-3.771328771313651,0.0
3.9035615165324464,-3.769131759385198,0.0
3.903693098352118,-3.768033707021039,0.0
3.903957169191597,-3.765838509492857,0.0
3.904222449631256,-3.763644521564856,0.0
3.9043555434511537,-3.7625479812009233,0.0
3.9046226382910842,-3.760355807673193,0.0
3.9048909427311957,-3.758164843745644,0.0
3.905160456771488,-3.7559750894182757,0.0
3.9054311804119615,-3.7537865446910885,0.0
3.9057031136526152,-3.7515992095640818,0.0
3.9059762564934504,-3.749413084037256,0.0
3.906250608934466,-3.747228168110611,0.0
3.9065261709756625,-3.745044461784147,0.0
3.90680294261704,-3.742861965057864,0.0
3.907080923858598,-3.740680677931761,0.0
3.9075001637212745,-3.7374110152429467,0.0
3.9077811689632846,-3.7352327521172963,0.0
3.9080633838054757,-3.733055698591827,0.0
3.9084889740691016,-3.7297923863039615,0.0
3.908774212911745,-3.7276183567789443,0.0
3.9092043391760485,-3.724359580491757,0.0
3.909492602019144,-3.7221885749671917,0.0
3.909927264284126,-3.718934334680683,0.0
3.9102185511276732,-3.7167663531565696,0.0
3.910657749393333,-3.7135166488707387,0.0
3.9110996692594004,-3.710269666185315,0.0
3.9115443107258745,-3.707025405100298,0.0
3.9118422503704164,-3.7048640763771794,0.0
3.9122914278375682,-3.7016243512928404,0.0
3.9127433269051273,-3.698387347808908,0.0
3.913197947573093,-3.6951530659253833,0.0
3.913655289841466,-3.691921505642265,0.0
3.9141153537102453,-3.6886926669595534,0.0
3.9145781391794316,-3.685466549877249,0.0
3.915043646249025,-3.6822431543953513,0.0
3.915668555942449,-3.677949527353454,0.0
3.916140413412992,-3.674732482272506,0.0
3.9166149924839413,-3.6715181587919647,0.0
3.917251998179174,-3.6672366277518758,0.0
3.9177329276510724,-3.664028654672284,0.0
3.9182165787233783,-3.6608234031930986,0.0
3.918865680420419,-3.6565539681548183,0.0
3.9193556818936743,-3.6533550670765824,0.0
3.920013250791981,-3.649094099239568,0.0
3.9206756580910107,-3.6448379698032767,0.0
3.921175638765758,-3.6416490479265327,0.0
3.9218465132660536,-3.6374013856915073,0.0
3.9225222261670725,-3.633158561857205,0.0
3.923202777468815,-3.628920576423626,0.0
3.9238881671712806,-3.6246874293907707,0.0
